time, s, i, r
0, 3285, 1, 0
1, 3263, 23, 0
2, 3047, 239, 0
3, 2687, 599, 0
4, 1412, 1874, 0
5, 472, 2813, 1
6, 127, 3155, 4
7, 30, 3174, 82
8, 13, 2844, 429
9, 7, 1724, 1555
10, 2, 716, 2568
11, 1, 191, 3094
12, 0, 60, 3226
13, 0, 21, 3265
14, 0, 8, 3278
15, 0, 5, 3281
16, 0, 1, 3285
17, 0, 0, 3286
