time, s, i, r
0, 3285, 1, 0
1, 3183, 103, 0
2, 2478, 808, 0
3, 1153, 2133, 0
4, 530, 2756, 0
5, 227, 3058, 1
6, 65, 3122, 99
7, 18, 2639, 629
8, 9, 1468, 1809
9, 3, 690, 2593
10, 2, 291, 2993
11, 1, 100, 3185
12, 0, 34, 3252
13, 0, 12, 3274
14, 0, 5, 3281
15, 0, 3, 3283
16, 0, 1, 3285
17, 0, 0, 3286
