time, s, i, r
0, 3285, 1, 0
1, 3278, 8, 0
2, 3278, 8, 0
3, 3024, 262, 0
4, 2311, 975, 0
5, 1221, 2064, 1
6, 459, 2826, 1
7, 173, 3105, 8
8, 55, 3109, 122
9, 16, 2634, 636
10, 8, 1542, 1736
11, 3, 650, 2633
12, 2, 240, 3044
13, 1, 80, 3205
14, 0, 29, 3257
15, 0, 12, 3274
16, 0, 5, 3281
17, 0, 3, 3283
18, 0, 1, 3285
19, 0, 0, 3286
