time, s, i, r
0, 3285, 1, 0
1, 3274, 12, 0
2, 2906, 380, 0
3, 2399, 887, 0
4, 1118, 2168, 0
5, 324, 2961, 1
6, 98, 3177, 11
7, 25, 3065, 196
8, 11, 2662, 613
9, 4, 1451, 1831
10, 2, 511, 2773
11, 1, 145, 3140
12, 0, 47, 3239
13, 0, 17, 3269
14, 0, 6, 3280
15, 0, 4, 3282
16, 0, 1, 3285
17, 0, 0, 3286
