time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3117, 169, 0
3, 2935, 351, 0
4, 2052, 1234, 0
5, 848, 2437, 1
6, 277, 3005, 4
7, 71, 3159, 56
8, 24, 2990, 272
9, 10, 2314, 962
10, 6, 1166, 2114
11, 2, 375, 2909
12, 0, 124, 3162
13, 0, 40, 3246
14, 0, 15, 3271
15, 0, 8, 3278
16, 0, 4, 3282
17, 0, 0, 3286
