time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3269, 17, 0
4, 3113, 173, 0
5, 2590, 695, 1
6, 1695, 1590, 1
7, 591, 2693, 2
8, 200, 3074, 12
9, 59, 3150, 77
10, 18, 2770, 498
11, 9, 1993, 1284
12, 3, 840, 2443
13, 2, 289, 2995
14, 0, 92, 3194
15, 0, 34, 3252
16, 0, 11, 3275
17, 0, 6, 3280
18, 0, 3, 3283
19, 0, 0, 3286
