time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3281, 5, 0
3, 3051, 235, 0
4, 2621, 665, 0
5, 1503, 1782, 1
6, 568, 2717, 1
7, 261, 3020, 5
8, 60, 3127, 99
9, 21, 2818, 447
10, 9, 1815, 1462
11, 5, 818, 2463
12, 2, 333, 2951
13, 1, 104, 3181
14, 0, 36, 3250
15, 0, 14, 3272
16, 0, 7, 3279
17, 0, 3, 3283
18, 0, 1, 3285
19, 0, 0, 3286
