time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3283, 3, 0
4, 3283, 3, 0
5, 3282, 3, 1
6, 3276, 9, 1
7, 3274, 10, 2
8, 3227, 57, 2
9, 2853, 430, 3
10, 2266, 1016, 4
11, 1183, 2097, 6
12, 343, 2933, 10
13, 142, 3088, 56
14, 34, 2976, 276
15, 14, 2547, 725
16, 6, 1503, 1777
17, 3, 534, 2749
18, 2, 188, 3096
19, 0, 57, 3229
20, 0, 24, 3262
21, 0, 8, 3278
22, 0, 6, 3280
23, 0, 3, 3283
24, 0, 0, 3286
