time, s, i, r
0, 3285, 1, 0
1, 3195, 91, 0
2, 2376, 910, 0
3, 920, 2366, 0
4, 450, 2836, 0
5, 137, 3148, 1
6, 39, 3161, 86
7, 15, 2545, 726
8, 7, 1265, 2014
9, 3, 579, 2704
10, 2, 202, 3082
11, 1, 66, 3219
12, 0, 23, 3263
13, 0, 11, 3275
14, 0, 4, 3282
15, 0, 3, 3283
16, 0, 1, 3285
17, 0, 0, 3286
