time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3282, 4, 0
3, 3282, 4, 0
4, 3280, 6, 0
5, 3270, 15, 1
6, 3206, 78, 2
7, 2445, 839, 2
8, 1096, 2186, 4
9, 504, 2777, 5
10, 225, 3054, 7
11, 67, 3167, 52
12, 21, 2700, 565
13, 9, 1484, 1793
14, 5, 672, 2609
15, 2, 286, 2998
16, 2, 100, 3184
17, 0, 40, 3246
18, 0, 15, 3271
19, 0, 5, 3281
20, 0, 5, 3281
21, 0, 2, 3284
22, 0, 0, 3286
