time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3098, 188, 0
4, 2664, 622, 0
5, 1863, 1422, 1
6, 613, 2672, 1
7, 156, 3127, 3
8, 48, 3129, 109
9, 14, 2907, 365
10, 8, 2121, 1157
11, 2, 894, 2390
12, 2, 245, 3039
13, 0, 80, 3206
14, 0, 28, 3258
15, 0, 8, 3278
16, 0, 6, 3280
17, 0, 2, 3284
18, 0, 0, 3286
