time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3282, 4, 0
3, 3207, 79, 0
4, 2454, 832, 0
5, 905, 2380, 1
6, 467, 2818, 1
7, 138, 3144, 4
8, 42, 3176, 68
9, 15, 2591, 680
10, 8, 1273, 2005
11, 3, 593, 2690
12, 2, 199, 3085
13, 1, 69, 3216
14, 0, 25, 3261
15, 0, 11, 3275
16, 0, 5, 3281
17, 0, 3, 3283
18, 0, 1, 3285
19, 0, 0, 3286
