time, s, i, r
0, 3285, 1, 0
1, 3273, 13, 0
2, 3242, 44, 0
3, 2819, 467, 0
4, 2311, 975, 0
5, 1034, 2251, 1
6, 276, 3008, 2
7, 86, 3186, 14
8, 21, 2984, 281
9, 10, 2610, 666
10, 3, 1321, 1962
11, 2, 463, 2821
12, 0, 127, 3159
13, 0, 43, 3243
14, 0, 14, 3272
15, 0, 6, 3280
16, 0, 3, 3283
17, 0, 0, 3286
