time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3249, 37, 0
3, 3236, 50, 0
4, 2918, 368, 0
5, 1651, 1634, 1
6, 767, 2517, 2
7, 279, 2997, 10
8, 82, 3156, 48
9, 42, 3011, 233
10, 11, 2094, 1181
11, 8, 1009, 2269
12, 2, 393, 2891
13, 2, 132, 3152
14, 0, 55, 3231
15, 0, 24, 3262
16, 0, 8, 3278
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
