time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3282, 4, 0
3, 3282, 4, 0
4, 3264, 22, 0
5, 3262, 23, 1
6, 3000, 284, 2
7, 2222, 1062, 2
8, 1191, 2091, 4
9, 429, 2849, 8
10, 148, 3116, 22
11, 45, 3048, 193
12, 16, 2542, 728
13, 10, 1461, 1815
14, 4, 634, 2648
15, 2, 206, 3078
16, 1, 75, 3210
17, 0, 27, 3259
18, 0, 13, 3273
19, 0, 6, 3280
20, 0, 3, 3283
21, 0, 1, 3285
22, 0, 0, 3286
