time, s, i, r
0, 3285, 1, 0
1, 3280, 6, 0
2, 3111, 175, 0
3, 2371, 915, 0
4, 988, 2298, 0
5, 450, 2835, 1
6, 135, 3146, 5
7, 32, 3170, 84
8, 12, 2654, 620
9, 7, 1329, 1950
10, 2, 598, 2686
11, 2, 198, 3086
12, 0, 60, 3226
13, 0, 20, 3266
14, 0, 8, 3278
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
