time, s, i, r
0, 3285, 1, 0
1, 3228, 58, 0
2, 2837, 449, 0
3, 1533, 1753, 0
4, 627, 2659, 0
5, 269, 3016, 1
6, 65, 3196, 25
7, 22, 2979, 285
8, 11, 1855, 1420
9, 5, 868, 2413
10, 2, 352, 2932
11, 2, 107, 3177
12, 0, 36, 3250
13, 0, 16, 3270
14, 0, 6, 3280
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
