time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3243, 43, 0
3, 2719, 567, 0
4, 1256, 2030, 0
5, 560, 2725, 1
6, 233, 3050, 3
7, 54, 3206, 26
8, 20, 2916, 350
9, 9, 1622, 1655
10, 5, 749, 2532
11, 2, 311, 2973
12, 2, 87, 3197
13, 0, 32, 3254
14, 0, 15, 3271
15, 0, 5, 3281
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
