"effort","total_infected"
0,1273
0.01,1238
0.06,1153
0.11,1119
0.16,1084
0.21,1114
0.26,1116
0.31,1103
0.36,1097
0.41,1047
0.46,1049
0.51,1039
0.56,976
0.61,991
0.66,999
0.71,937
0.76,972
0.81,913
0.86,905
0.91,954
0.96,886
