"effort","total_infected"
0,1252
0.01,1245
0.06,1162
0.11,1143
0.16,1125
0.21,1133
0.26,1103
0.31,1118
0.36,1021
0.41,979
0.46,896
0.51,806
0.56,765
0.61,825
0.66,850
0.71,840
0.76,809
0.81,796
0.86,794
0.91,798
0.96,838
