"effort","total_infected, edges_closed"
0,1297
0.01,1226
0.06,1377
0.11,1392
0.16,1475
0.21,1479
0.26,1551
0.31,1601
0.36,1616
0.41,1674
0.46,1723
0.51,1762
0.56,1794
0.61,1831
0.66,1814
0.71,1755
0.76,1622
0.81,1447
0.86,1047
0.91,464
0.96,265
