"effort","total_infected, edges_closed"
0,1271
0.01,1243
0.06,1349
0.11,1411
0.16,1437
0.21,1487
0.26,1519
0.31,1576
0.36,1632
0.41,1692
0.46,1707
0.51,1751
0.56,1775
0.61,1815
0.66,1847
0.71,1726
0.76,1629
0.81,1463
0.86,1117
0.91,478
0.96,233
