"effort","total_infected, edges_closed"
0,1278
0.01,1256
0.06,1384
0.11,1376
0.16,1455
0.21,1488
0.26,1547
0.31,1602
0.36,1610
0.41,1662
0.46,1727
0.51,1755
0.56,1809
0.61,1830
0.66,1840
0.71,1758
0.76,1681
0.81,1546
0.86,1126
0.91,475
0.96,248
