"effort","total_infected, edges_closed"
0,1242
0.01,1210
0.06,1357
0.11,1393
0.16,1415
0.21,1481
0.26,1540
0.31,1578
0.36,1631
0.41,1662
0.46,1713
0.51,1750
0.56,1774
0.61,1798
0.66,1838
0.71,1759
0.76,1717
0.81,1547
0.86,1185
0.91,481
0.96,243
