"effort","total_infected, edges_closed"
0,1262
0.01,1192
0.06,1386
0.11,1379
0.16,1453
0.21,1469
0.26,1516
0.31,1598
0.36,1658
0.41,1670
0.46,1760
0.51,1793
0.56,1815
0.61,1852
0.66,1866
0.71,1817
0.76,1747
0.81,1589
0.86,1329
0.91,638
0.96,344
