"effort","total_infected, edges_closed"
0,1265
0.01,1211
0.06,1405
0.11,1385
0.16,1448
0.21,1476
0.26,1560
0.31,1582
0.36,1624
0.41,1645
0.46,1687
0.51,1723
0.56,1714
0.61,1773
0.66,1755
0.71,1687
0.76,1605
0.81,1440
0.86,1040
0.91,381
0.96,210
