"effort","total_infected, edges_closed"
0,1260
0.01,1262
0.06,1386
0.11,1370
0.16,1431
0.21,1491
0.26,1541
0.31,1571
0.36,1645
0.41,1689
0.46,1732
0.51,1772
0.56,1773
0.61,1840
0.66,1853
0.71,1767
0.76,1663
0.81,1514
0.86,1160
0.91,528
0.96,312
