"effort","total_infected, edges_closed"
0,1241
0.01,1197
0.06,1368
0.11,1370
0.16,1444
0.21,1462
0.26,1551
0.31,1582
0.36,1641
0.41,1678
0.46,1732
0.51,1797
0.56,1793
0.61,1853
0.66,1838
0.71,1773
0.76,1667
0.81,1549
0.86,1178
0.91,497
0.96,281
