"effort","total_infected, edges_closed"
0,1246
0.01,1221
0.06,1393
0.11,1392
0.16,1450
0.21,1480
0.26,1549
0.31,1574
0.36,1600
0.41,1653
0.46,1728
0.51,1733
0.56,1752
0.61,1777
0.66,1798
0.71,1748
0.76,1590
0.81,1477
0.86,1073
0.91,518
0.96,298
