"effort","total_infected, edges_closed"
0,1225
0.01,1228
0.06,1412
0.11,1356
0.16,1461
0.21,1519
0.26,1550
0.31,1603
0.36,1612
0.41,1684
0.46,1711
0.51,1780
0.56,1817
0.61,1852
0.66,1860
0.71,1774
0.76,1730
0.81,1610
0.86,1247
0.91,524
0.96,311
