"effort","total_infected, edges_closed"
0,1254
0.01,1227
0.06,1397
0.11,1398
0.16,1464
0.21,1491
0.26,1541
0.31,1600
0.36,1624
0.41,1686
0.46,1732
0.51,1810
0.56,1828
0.61,1855
0.66,1886
0.71,1829
0.76,1771
0.81,1625
0.86,1303
0.91,701
0.96,381
