"effort","total_infected, edges_closed"
0,1258
0.01,1259
0.06,1357
0.11,1357
0.16,1433
0.21,1460
0.26,1518
0.31,1528
0.36,1630
0.41,1665
0.46,1738
0.51,1785
0.56,1788
0.61,1844
0.66,1819
0.71,1741
0.76,1592
0.81,1414
0.86,1061
0.91,416
0.96,215
