"effort","total_infected, edges_closed"
0,1247
0.01,1241
0.06,1359
0.11,1397
0.16,1427
0.21,1487
0.26,1523
0.31,1570
0.36,1652
0.41,1673
0.46,1712
0.51,1776
0.56,1802
0.61,1845
0.66,1859
0.71,1766
0.76,1668
0.81,1499
0.86,1151
0.91,497
0.96,245
