"effort","total_infected, edges_closed"
0,1251
0.01,1247
0.06,1376
0.11,1410
0.16,1438
0.21,1483
0.26,1549
0.31,1567
0.36,1615
0.41,1656
0.46,1729
0.51,1752
0.56,1767
0.61,1773
0.66,1782
0.71,1719
0.76,1581
0.81,1446
0.86,999
0.91,316
0.96,142
