"effort","total_infected, edges_closed"
0,1251
0.01,1218
0.06,1385
0.11,1382
0.16,1455
0.21,1485
0.26,1556
0.31,1585
0.36,1642
0.41,1703
0.46,1749
0.51,1791
0.56,1830
0.61,1867
0.66,1868
0.71,1849
0.76,1776
0.81,1642
0.86,1290
0.91,567
0.96,286
