"effort","total_infected, edges_closed"
0,1246
0.01,1245
0.06,1382
0.11,1382
0.16,1449
0.21,1505
0.26,1538
0.31,1571
0.36,1631
0.41,1671
0.46,1726
0.51,1780
0.56,1758
0.61,1825
0.66,1837
0.71,1697
0.76,1645
0.81,1471
0.86,1061
0.91,408
0.96,219
