"effort","total_infected, edges_closed"
0,1277
0.01,1259
0.06,1365
0.11,1402
0.16,1469
0.21,1509
0.26,1537
0.31,1584
0.36,1621
0.41,1695
0.46,1738
0.51,1772
0.56,1798
0.61,1828
0.66,1843
0.71,1785
0.76,1677
0.81,1521
0.86,1177
0.91,513
0.96,286
