"effort","total_infected, edges_closed"
0,1312
0.01,1277
0.06,1410
0.11,1391
0.16,1457
0.21,1499
0.26,1556
0.31,1605
0.36,1637
0.41,1671
0.46,1726
0.51,1780
0.56,1796
0.61,1827
0.66,1846
0.71,1764
0.76,1694
0.81,1518
0.86,1127
0.91,461
0.96,238
