"effort","total_infected, edges_closed"
0,1293
0.01,1244
0.06,1392
0.11,1405
0.16,1389
0.21,1472
0.26,1538
0.31,1573
0.36,1616
0.41,1652
0.46,1709
0.51,1745
0.56,1761
0.61,1775
0.66,1803
0.71,1723
0.76,1631
0.81,1419
0.86,1026
0.91,418
0.96,211
