"effort","total_infected, edges_closed"
0,1243
0.01,1249
0.06,1348
0.11,1390
0.16,1422
0.21,1502
0.26,1549
0.31,1562
0.36,1664
0.41,1684
0.46,1720
0.51,1771
0.56,1783
0.61,1791
0.66,1848
0.71,1718
0.76,1595
0.81,1397
0.86,1114
0.91,433
0.96,218
