"effort","total_infected, edges_closed"
0,1229
0.01,1238
0.06,1382
0.11,1361
0.16,1443
0.21,1481
0.26,1540
0.31,1576
0.36,1626
0.41,1677
0.46,1740
0.51,1775
0.56,1777
0.61,1821
0.66,1822
0.71,1776
0.76,1671
0.81,1532
0.86,1154
0.91,547
0.96,288
