"effort","total_infected, edges_closed"
0,1238
0.01,1258
0.06,1365
0.11,1364
0.16,1436
0.21,1480
0.26,1575
0.31,1594
0.36,1613
0.41,1684
0.46,1732
0.51,1762
0.56,1788
0.61,1830
0.66,1834
0.71,1754
0.76,1671
0.81,1531
0.86,1071
0.91,519
0.96,256
