"effort","total_infected, edges_closed"
0,1243
0.01,1227
0.06,1379
0.11,1372
0.16,1454
0.21,1513
0.26,1560
0.31,1579
0.36,1626
0.41,1687
0.46,1727
0.51,1783
0.56,1790
0.61,1841
0.66,1864
0.71,1813
0.76,1733
0.81,1589
0.86,1289
0.91,555
0.96,324
