"effort","total_infected, edges_closed"
0,1227
0.01,1225
0.06,1341
0.11,1392
0.16,1436
0.21,1463
0.26,1546
0.31,1578
0.36,1623
0.41,1655
0.46,1700
0.51,1715
0.56,1766
0.61,1802
0.66,1795
0.71,1736
0.76,1628
0.81,1398
0.86,1026
0.91,384
0.96,178
