"effort","total_infected, edges_closed"
0,1236
0.01,1229
0.06,1341
0.11,1370
0.16,1443
0.21,1519
0.26,1566
0.31,1602
0.36,1641
0.41,1702
0.46,1736
0.51,1758
0.56,1771
0.61,1811
0.66,1828
0.71,1767
0.76,1623
0.81,1487
0.86,1067
0.91,399
0.96,252
