"effort","total_infected, edges_closed"
0,1249
0.01,1227
0.06,1377
0.11,1421
0.16,1425
0.21,1499
0.26,1553
0.31,1561
0.36,1636
0.41,1672
0.46,1741
0.51,1784
0.56,1785
0.61,1841
0.66,1818
0.71,1758
0.76,1637
0.81,1470
0.86,1043
0.91,421
0.96,228
