"effort","total_infected, edges_closed"
0,1230
0.01,1277
0.06,1398
0.11,1376
0.16,1422
0.21,1483
0.26,1536
0.31,1599
0.36,1621
0.41,1678
0.46,1727
0.51,1737
0.56,1770
0.61,1842
0.66,1813
0.71,1737
0.76,1615
0.81,1465
0.86,1029
0.91,436
0.96,222
