"effort","total_infected, edges_closed"
0,1301
0.01,1259
0.06,1407
0.11,1407
0.16,1429
0.21,1463
0.26,1544
0.31,1559
0.36,1611
0.41,1673
0.46,1753
0.51,1777
0.56,1807
0.61,1836
0.66,1841
0.71,1776
0.76,1649
0.81,1447
0.86,1118
0.91,448
0.96,277
