"effort","total_infected, edges_closed"
0,1249
0.01,1234
0.06,1394
0.11,1356
0.16,1436
0.21,1496
0.26,1563
0.31,1572
0.36,1651
0.41,1656
0.46,1747
0.51,1766
0.56,1781
0.61,1829
0.66,1835
0.71,1801
0.76,1721
0.81,1523
0.86,1197
0.91,571
0.96,317
