"effort","total_infected, edges_closed"
0,1262
0.01,1220
0.06,1346
0.11,1408
0.16,1459
0.21,1491
0.26,1561
0.31,1598
0.36,1632
0.41,1690
0.46,1769
0.51,1798
0.56,1820
0.61,1860
0.66,1888
0.71,1845
0.76,1754
0.81,1620
0.86,1253
0.91,609
0.96,316
