"effort","total_infected, edges_closed"
0,1236
0.01,1215
0.06,1380
0.11,1380
0.16,1462
0.21,1510
0.26,1537
0.31,1579
0.36,1636
0.41,1692
0.46,1708
0.51,1764
0.56,1779
0.61,1820
0.66,1848
0.71,1791
0.76,1711
0.81,1529
0.86,1194
0.91,505
0.96,287
