"effort","total_infected, edges_closed"
0,1230
0.01,1272
0.06,1399
0.11,1387
0.16,1446
0.21,1522
0.26,1580
0.31,1561
0.36,1630
0.41,1710
0.46,1766
0.51,1764
0.56,1802
0.61,1849
0.66,1889
0.71,1812
0.76,1692
0.81,1618
0.86,1233
0.91,578
0.96,311
