"effort","total_infected, edges_closed"
0,1243
0.01,1230
0.06,1405
0.11,1388
0.16,1466
0.21,1506
0.26,1533
0.31,1610
0.36,1646
0.41,1657
0.46,1732
0.51,1786
0.56,1792
0.61,1834
0.66,1840
0.71,1834
0.76,1753
0.81,1630
0.86,1310
0.91,608
0.96,332
