"effort","total_infected, edges_closed"
0,1252
0.01,1222
0.06,1365
0.11,1382
0.16,1456
0.21,1491
0.26,1571
0.31,1576
0.36,1622
0.41,1682
0.46,1723
0.51,1787
0.56,1804
0.61,1822
0.66,1861
0.71,1773
0.76,1689
0.81,1509
0.86,1225
0.91,499
0.96,270
