"effort","total_infected, edges_closed"
0,1283
0.01,1266
0.06,1387
0.11,1344
0.16,1446
0.21,1491
0.26,1545
0.31,1579
0.36,1650
0.41,1643
0.46,1717
0.51,1775
0.56,1793
0.61,1828
0.66,1831
0.71,1767
0.76,1644
0.81,1553
0.86,1160
0.91,505
0.96,314
