"effort","total_infected, edges_closed"
0,1257
0.01,1255
0.06,1406
0.11,1371
0.16,1449
0.21,1524
0.26,1563
0.31,1608
0.36,1624
0.41,1693
0.46,1738
0.51,1755
0.56,1773
0.61,1830
0.66,1829
0.71,1751
0.76,1682
0.81,1468
0.86,1087
0.91,451
0.96,259
