"effort","total_infected, edges_closed"
0,1270
0.01,1207
0.06,1411
0.11,1335
0.16,1461
0.21,1466
0.26,1560
0.31,1587
0.36,1624
0.41,1689
0.46,1727
0.51,1790
0.56,1806
0.61,1858
0.66,1869
0.71,1753
0.76,1714
0.81,1579
0.86,1240
0.91,559
0.96,319
