"effort","total_infected, edges_closed"
0,1252
0.01,1214
0.06,1363
0.11,1331
0.16,1452
0.21,1482
0.26,1566
0.31,1567
0.36,1648
0.41,1681
0.46,1726
0.51,1749
0.56,1758
0.61,1800
0.66,1805
0.71,1681
0.76,1614
0.81,1386
0.86,996
0.91,456
0.96,260
