"effort","total_infected, edges_closed"
0,1249
0.01,1223
0.06,1396
0.11,1372
0.16,1437
0.21,1515
0.26,1553
0.31,1596
0.36,1626
0.41,1668
0.46,1731
0.51,1771
0.56,1806
0.61,1833
0.66,1824
0.71,1758
0.76,1647
0.81,1472
0.86,1082
0.91,437
0.96,232
