"effort","total_infected, edges_closed"
0,1235
0.01,1206
0.06,1407
0.11,1393
0.16,1423
0.21,1457
0.26,1560
0.31,1578
0.36,1627
0.41,1686
0.46,1736
0.51,1771
0.56,1792
0.61,1825
0.66,1843
0.71,1776
0.76,1659
0.81,1534
0.86,1188
0.91,481
0.96,274
