"effort","total_infected, edges_closed"
0,1274
0.01,1279
0.06,1419
0.11,1383
0.16,1458
0.21,1469
0.26,1576
0.31,1571
0.36,1629
0.41,1665
0.46,1730
0.51,1772
0.56,1811
0.61,1839
0.66,1840
0.71,1787
0.76,1718
0.81,1560
0.86,1168
0.91,539
0.96,274
