"effort","total_infected, edges_closed"
0,1245
0.01,1242
0.06,1333
0.11,1421
0.16,1439
0.21,1497
0.26,1566
0.31,1595
0.36,1609
0.41,1679
0.46,1725
0.51,1764
0.56,1777
0.61,1825
0.66,1865
0.71,1751
0.76,1696
0.81,1535
0.86,1193
0.91,500
0.96,276
