"effort","total_infected, edges_closed"
0,1263
0.01,1231
0.06,1418
0.11,1368
0.16,1423
0.21,1468
0.26,1568
0.31,1584
0.36,1629
0.41,1685
0.46,1726
0.51,1753
0.56,1784
0.61,1816
0.66,1821
0.71,1756
0.76,1667
0.81,1500
0.86,1135
0.91,524
0.96,305
