"effort","total_infected, edges_closed"
0,1252
0.01,1254
0.06,1415
0.11,1383
0.16,1428
0.21,1494
0.26,1574
0.31,1567
0.36,1623
0.41,1671
0.46,1734
0.51,1766
0.56,1805
0.61,1840
0.66,1838
0.71,1792
0.76,1710
0.81,1565
0.86,1208
0.91,583
0.96,341
